wavenumber_cm-1,fingerprint,label,region,species,hbond_character
3169.476082004556,-0.0913472885569668,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3170.690964312832,-0.09420189132437203,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3171.2984054669705,-0.09705649409177723,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3171.9058466211086,-0.09705649409177723,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3172.5132877752467,-0.09991109685918245,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3173.7281700835233,-0.10276569962658766,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3174.3356112376614,-0.10276569962658766,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3174.9430523917995,-0.10562030239399288,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3176.157934700076,-0.10847490516139809,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3176.765375854214,-0.10847490516139809,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3177.3728170083523,-0.11132950792880329,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3178.587699316629,-0.11418411069620851,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3179.195140470767,-0.11703871346361372,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3179.802581624905,-0.11989331623101894,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3181.0174639331817,-0.11989331623101894,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3181.62490508732,-0.12274791899842415,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3182.232346241458,-0.12560252176582937,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3183.447228549734,-0.12845712453323457,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3184.0546697038726,-0.13131172730063978,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3184.6621108580107,-0.13416633006804501,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3185.876993166287,-0.13702093283545022,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3186.4844343204254,-0.13987553560285543,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3187.0918754745635,-0.14273013837026063,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3187.6993166287016,-0.14558474113766584,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3188.914198936978,-0.14843934390507108,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3189.5216400911163,-0.15129394667247628,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3190.1290812452544,-0.1541485494398815,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3191.3439635535306,-0.1570031522072867,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3191.951404707669,-0.15985775497469193,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3192.558845861807,-0.16271235774209714,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3193.7737281700834,-0.16556696050950234,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3194.381169324222,-0.16842156327690755,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3194.98861047836,-0.17127616604431276,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3196.203492786636,-0.174130768811718,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3196.8109339407747,-0.1769853715791232,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3197.418375094913,-0.1798399743465284,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3198.633257403189,-0.18554917988133884,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3199.240698557327,-0.18840378264874405,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3199.8481397114656,-0.19125838541614926,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3201.0630220197418,-0.19411298818355446,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3201.67046317388,-0.19696759095095967,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3202.2779043280184,-0.1998221937183649,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3203.4927866362946,-0.2026767964857701,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3204.1002277904327,-0.20553139925317532,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3204.707668944571,-0.21124060478798576,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3205.3151100987093,-0.21409520755539097,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3206.5299924069855,-0.21694981032279617,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3207.1374335611235,-0.21980441309020138,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3207.744874715262,-0.22265901585760658,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3208.9597570235383,-0.22551361862501182,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3209.5671981776763,-0.22836822139241703,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3210.174639331815,-0.23122282415982223,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3211.389521640091,-0.23407742692722744,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3211.996962794229,-0.23693202969463267,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3212.6044039483677,-0.23978663246203788,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3213.819286256644,-0.2426412352294431,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3214.426727410782,-0.2454958379968483,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3215.0341685649205,-0.2483504407642535,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3216.2490508731967,-0.25120504353165873,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3216.8564920273348,-0.2540596462990639,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3217.4639331814733,-0.25691424906646915,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3218.6788154897495,-0.2597688518338744,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3219.2862566438876,-0.26262345460127956,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3219.8936977980256,-0.2654780573686848,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3220.501138952164,-0.26833266013609003,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3221.7160212604404,-0.2711872629034952,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3222.3234624145784,-0.2711872629034952,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3222.930903568717,-0.27404186567090044,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3224.145785876993,-0.2768964684383056,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3224.7532270311312,-0.27975107120571086,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3225.36066818527,-0.27975107120571086,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3226.575550493546,-0.2826056739731161,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3227.182991647684,-0.28546027674052127,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3227.790432801822,-0.2883148795079265,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3229.0053151100988,-0.2883148795079265,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3229.612756264237,-0.2911694822753317,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3230.220197418375,-0.2911694822753317,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3231.4350797266516,-0.2940240850427369,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3232.0425208807897,-0.29687868781014215,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3232.6499620349277,-0.29687868781014215,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3233.8648443432044,-0.29973329057754733,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3234.4722854973425,-0.29973329057754733,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3235.0797266514805,-0.30258789334495256,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3236.294608959757,-0.30258789334495256,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3236.9020501138953,-0.30544249611235774,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3237.5094912680333,-0.30544249611235774,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
3238.1169324221714,-0.308297098879763,I / L1 Region A free-OH motif,L1 Region A,I,one nearly free OH plus one OH directed back to the H-bond network
